CUST_ID,CUST_NAME,CUST_SEGMENT,POSTAL_CODE,CITY,STATE,REGION
2457,Yvonne Collier,Corporate,55014,Lino Lakes,Minnesota,Central
1681,Shawn Dunn,Consumer,45840,Findlay,Ohio,East
1681,Shawn Dunn,Consumer,45840,Findlay,Ohio,East
2957,Francis I Davis,Corporate,53209,Milwaukee,Wisconsin,Central
2958,Ellen Sparks,Corporate,54956,Neenah,Wisconsin,Central
2856,Mary Henson,Consumer,98026,Edmonds,Washington,West
394,Kristin Simpson,Corporate,13905,Binghamton,New York,East
3272,Natalie Snow,Home Office,36701,Selma,Alabama,South
2638,Alicia Wood Shah,Consumer,83704,Boise,Idaho,West
2638,Alicia Wood Shah,Consumer,83704,Boise,Idaho,West
1872,Jill Barefoot,Corporate,94306,Palo Alto,California,West
1872,Jill Barefoot,Corporate,94306,Palo Alto,California,West
3177,Laurie Petty,Consumer,33458,Jupiter,Florida,South
627,Scott McKenna,Corporate,43952,Steubenville,Ohio,East
2066,Claudia Webb,Corporate,28079,Indian Trail,North Carolina,South
2066,Claudia Webb,Corporate,28079,Indian Trail,North Carolina,South
3087,Kevin Randall Briggs,Consumer,33334,Oakland Park,Florida,South
1788,Valerie Siegel,Consumer,30188,Woodstock,Georgia,South
2118,Sheryl Cole,Home Office,76117,Haltom City,Texas,Central
2119,James Goldman,Home Office,76543,Harker Heights,Texas,Central
2119,James Goldman,Home Office,76543,Harker Heights,Texas,Central
62,Pam Gilbert,Corporate,78664,Round Rock,Texas,Central
63,Gene Diaz,Corporate,75088,Rowlett,Texas,Central
1554,Joan Floyd,Home Office,39503,Gulfport,Mississippi,South
2869,Terri Hanson,Corporate,98208,Everett,Washington,West
2870,Joyce Sumner,Corporate,98023,Federal Way,Washington,West
694,Cecil Bray Bush,Small Business,80030,Westminster,Colorado,West
694,Cecil Bray Bush,Small Business,80030,Westminster,Colorado,West
154,Marion Jordan,Home Office,37087,Lebanon,Tennessee,South
1741,Carl Hobbs,Corporate,27834,Greenville,North Carolina,South
1476,Bill Terrell,Corporate,82716,Gillette,Wyoming,West
46,Anne Nguyen,Home Office,23834,Colonial Heights,Virginia,South
46,Anne Nguyen,Home Office,23834,Colonial Heights,Virginia,South
45,Melinda Sloan,Home Office,75019,Coppell,Texas,Central
97,Max McKenna,Home Office,66502,Manhattan,Kansas,Central
270,Robyn White,Small Business,85301,Glendale,Arizona,West
3231,Arthur Fleming,Small Business,54401,Wausau,Wisconsin,Central
3368,Marian Alexander,Corporate,44483,Warren,Ohio,East
159,Gail Welch,Consumer,60452,Oak Forest,Illinois,Central
3233,Zachary House,Consumer,44515,Austintown,Ohio,East
1804,Bobby Rankin,Corporate,3101,Manchester,New Hampshire,East
614,Ricky Kaufman,Home Office,97477,Springfield,Oregon,West
615,Steven Herring,Home Office,97224,Tigard,Oregon,West
1554,Joan Floyd,Consumer,39503,Gulfport,Mississippi,South
1953,Penny Rose,Corporate,55066,Red Wing,Minnesota,Central
195,Jason Knox,Corporate,84321,Logan,Utah,West
2021,Lindsay Hoffman,Home Office,79072,Plainview,Texas,Central
2021,Lindsay Hoffman,Home Office,79072,Plainview,Texas,Central
2020,Erika Jordan,Home Office,15239,Plum,Pennsylvania,East
2020,Erika Jordan,Home Office,15239,Plum,Pennsylvania,East
2020,Erika Jordan,Home Office,15239,Plum,Pennsylvania,East
1991,Paula Hubbard,Home Office,84118,Kearns,Utah,West
1495,Theodore Petty,Home Office,59901,Kalispell,Montana,West
2410,Tim T Cobb,Small Business,60194,Hoffman Estates,Illinois,Central
2410,Tim T Cobb,Small Business,60194,Hoffman Estates,Illinois,Central
2410,Tim T Cobb,Small Business,60194,Hoffman Estates,Illinois,Central
2410,Tim T Cobb,Small Business,60194,Hoffman Estates,Illinois,Central
2952,Thelma Murray,Corporate,43123,Grove City,Ohio,East
2952,Thelma Murray,Corporate,43123,Grove City,Ohio,East
2952,Thelma Murray,Corporate,43123,Grove City,Ohio,East
2952,Thelma Murray,Corporate,43123,Grove City,Ohio,East
1750,Constance Britt,Home Office,73110,Midwest City,Oklahoma,Central
2073,Evan Kelley,Consumer,48135,Garden City,Michigan,Central
2934,Clifford Dale,Corporate,4073,Sanford,Maine,East
1687,Ernest Dawson,Corporate,60007,Elk Grove Village,Illinois,Central
2433,Debra P May,Consumer,73160,Moore,Oklahoma,Central
1254,Anne Bland,Home Office,77530,Channelview,Texas,Central
1254,Anne Bland,Home Office,77530,Channelview,Texas,Central
1254,Anne Bland,Home Office,77530,Channelview,Texas,Central
2785,George Shields,Corporate,74074,Stillwater,Oklahoma,Central
2785,George Shields,Corporate,74074,Stillwater,Oklahoma,Central
1819,LeRoy Khan,Consumer,48127,Dearborn Heights,Michigan,Central
43,Theodore Moran,Consumer,98052,Redmond,Washington,West
3003,Roy Rouse,Home Office,83814,Coeur D Alene,Idaho,West
2254,Jeff Meadows,Corporate,42003,Paducah,Kentucky,South
1490,Leslie Duffy,Corporate,94044,Pacifica,California,West
1190,Judith Jacobs,Consumer,90301,Inglewood,California,West
1190,Judith Jacobs,Consumer,90301,Inglewood,California,West
746,Lindsay York,Corporate,85023,Phoenix,Arizona,West
2295,Steve Ballard,Corporate,2456,Newton,Massachusetts,East
3262,Susan Boone,Consumer,45431,Beavercreek,Ohio,East
3262,Susan Boone,Consumer,45431,Beavercreek,Ohio,East
394,Kristin Simpson,Corporate,13905,Binghamton,New York,East
392,Erica R Fuller,Corporate,63105,Clayton,Missouri,Central
392,Erica R Fuller,Corporate,63105,Clayton,Missouri,Central
392,Erica R Fuller,Corporate,63105,Clayton,Missouri,Central
2620,Phyllis Little,Corporate,38134,Bartlett,Tennessee,South
537,Nelson Coley,Corporate,61801,Urbana,Illinois,Central
1086,Leon Peele,Home Office,11746,Dix Hills,New York,East
1113,Julia Reynolds,Corporate,80004,Arvada,Colorado,West
2330,Kara Foster,Home Office,52302,Marion,Iowa,Central
2330,Kara Foster,Home Office,52302,Marion,Iowa,Central
2861,Dwight Robinson,Corporate,67601,Hays,Kansas,Central
251,Joann Davidson Rich,Corporate,55901,Rochester,Minnesota,Central
2547,Edna Freeman,Small Business,23464,Virginia Beach,Virginia,South
3092,Eric Dennis,Corporate,12306,Schenectady,New York,East
480,Max Ross Finch,Home Office,11795,West Islip,New York,East
2521,Shawn Meyer,Home Office,75109,Corsicana,Texas,Central
2669,Annie Booth,Corporate,77566,Lake Jackson,Texas,Central
787,Kristen Callahan,Home Office,95351,Modesto,California,West
1248,Connie W Sutton,Home Office,75057,Lewisville,Texas,Central
1142,Russell Chan,Home Office,76706,Waco,Texas,Central
1142,Russell Chan,Home Office,76706,Waco,Texas,Central
554,Lillian Baldwin,Home Office,68046,Papillion,Nebraska,Central
554,Lillian Baldwin,Home Office,68046,Papillion,Nebraska,Central
2531,Rick Houston,Small Business,93422,Atascadero,California,West
85,Hazel Graham,Corporate,44105,Cleveland,Ohio,East
3120,Daniel Christian,Home Office,70117,New Orleans,Louisiana,South
2395,Beverly Roberts,Corporate,31401,Savannah,Georgia,South
2395,Beverly Roberts,Corporate,31401,Savannah,Georgia,South
2395,Beverly Roberts,Corporate,31401,Savannah,Georgia,South
1796,Carlos Johnson,Corporate,94110,San Francisco,California,West
2617,Gerald Crabtree,Corporate,57401,Aberdeen,South Dakota,Central
2617,Gerald Crabtree,Corporate,57401,Aberdeen,South Dakota,Central
697,Adam G Sawyer,Corporate,46312,East Chicago,Indiana,Central
480,Max Ross Finch,Small Business,11795,West Islip,New York,East
1206,Dana Jain,Small Business,32712,Apopka,Florida,South
773,Erica Bynum,Small Business,16602,Altoona,Pennsylvania,East
1619,Ross O'Donnell,Consumer,97601,Klamath Falls,Oregon,West
1619,Ross O'Donnell,Consumer,97601,Klamath Falls,Oregon,West
1619,Ross O'Donnell,Consumer,97601,Klamath Falls,Oregon,West
2551,Joan Bowers,Small Business,17403,York,Pennsylvania,East
2551,Joan Bowers,Small Business,17403,York,Pennsylvania,East
3078,Kate McKenna,Small Business,43615,Toledo,Ohio,East
3078,Kate McKenna,Small Business,43615,Toledo,Ohio,East
3078,Kate McKenna,Small Business,43615,Toledo,Ohio,East
3078,Kate McKenna,Small Business,43615,Toledo,Ohio,East
1778,Ray Oakley,Corporate,47906,West Lafayette,Indiana,Central
1778,Ray Oakley,Corporate,47906,West Lafayette,Indiana,Central
1778,Ray Oakley,Corporate,47906,West Lafayette,Indiana,Central
1778,Ray Oakley,Corporate,47906,West Lafayette,Indiana,Central
1778,Ray Oakley,Consumer,47906,West Lafayette,Indiana,Central
1778,Ray Oakley,Consumer,47906,West Lafayette,Indiana,Central
1778,Ray Oakley,Consumer,47906,West Lafayette,Indiana,Central
233,Michele Bullard,Small Business,60462,Orland Park,Illinois,Central
233,Michele Bullard,Small Business,60462,Orland Park,Illinois,Central
2917,Stanley Flowers,Home Office,50265,West Des Moines,Iowa,Central
2917,Stanley Flowers,Home Office,50265,West Des Moines,Iowa,Central
1348,Calvin J Marcus,Home Office,33063,Coconut Creek,Florida,South
853,Leah Davenport,Small Business,92345,Hesperia,California,West
2151,Melinda Rogers,Corporate,52001,Dubuque,Iowa,Central
871,Sandy Ellington,Home Office,89502,Reno,Nevada,West
2958,Ellen Sparks,Corporate,54956,Neenah,Wisconsin,Central
2835,Jeremy Reilly,Small Business,56001,Mankato,Minnesota,Central
1850,Jimmy Boswell,Consumer,35630,Florence,Alabama,South
1850,Jimmy Boswell,Consumer,35630,Florence,Alabama,South
1850,Jimmy Boswell,Consumer,35630,Florence,Alabama,South
2733,Marian Godwin,Small Business,94568,Dublin,California,West
1234,Vickie Howe Lawrence,Consumer,76106,Fort Worth,Texas,Central
3069,Tiffany Merrill,Consumer,55128,Oakdale,Minnesota,Central
3069,Tiffany Merrill,Consumer,55128,Oakdale,Minnesota,Central
1086,Leon Peele,Corporate,11746,Dix Hills,New York,East
1994,Kathy Freedman,Small Business,43302,Marion,Ohio,East
1994,Kathy Freedman,Small Business,43302,Marion,Ohio,East
1995,Howard Page,Small Business,45040,Mason,Ohio,East
3142,Penny Holmes,Consumer,77581,Pearland,Texas,Central
1434,Herman Decker,Corporate,46901,Kokomo,Indiana,Central
2617,Gerald Crabtree,Corporate,57401,Aberdeen,South Dakota,Central
3022,Patsy Langley,Corporate,10583,Scarsdale,New York,East
1536,Milton Padgett,Consumer,92253,La Quinta,California,West
1994,Kathy Freedman,Corporate,43302,Marion,Ohio,East
3031,Jason Bell,Small Business,97005,Beaverton,Oregon,West
2908,Robyn Lyon,Home Office,44125,Garfield Heights,Ohio,East
2908,Robyn Lyon,Home Office,44125,Garfield Heights,Ohio,East
1091,Joshua Keller,Small Business,60193,Schaumburg,Illinois,Central
1940,Eileen McDonald,Corporate,84020,Draper,Utah,West
1940,Eileen McDonald,Corporate,84020,Draper,Utah,West
1779,Samantha Hall,Consumer,50010,Ames,Iowa,Central
669,Amy Shea,Home Office,52501,Ottumwa,Iowa,Central
2457,Yvonne Collier,Home Office,55014,Lino Lakes,Minnesota,Central
2456,Joan Beach,Home Office,36608,Mobile,Alabama,South
2456,Joan Beach,Home Office,36608,Mobile,Alabama,South
2456,Joan Beach,Home Office,36608,Mobile,Alabama,South
619,Howard Rogers,Consumer,48195,Southgate,Michigan,Central
619,Howard Rogers,Consumer,48195,Southgate,Michigan,Central
619,Howard Rogers,Consumer,48195,Southgate,Michigan,Central
154,Marion Jordan,Small Business,37087,Lebanon,Tennessee,South
200,Martha Pridgen,Home Office,85335,El Mirage,Arizona,West
1482,Michael Tanner,Corporate,48708,Bay City,Michigan,Central
2204,Oscar Ford,Home Office,55337,Burnsville,Minnesota,Central
1172,Bill Hudson,Consumer,32701,Altamonte Springs,Florida,South
2780,Gregory Strickland,Corporate,58501,Bismarck,North Dakota,Central
574,Bernice Stanley,Corporate,61604,Peoria,Illinois,Central
3,Bonnie Potter,Corporate,98221,Anacortes,Washington,West
1626,Joy Spivey,Corporate,10528,Harrison,New York,East
1626,Joy Spivey,Corporate,10528,Harrison,New York,East
2977,Juan Gilbert,Small Business,54901,Oshkosh,Wisconsin,Central
120,Helen H Murphy,Corporate,84041,Layton,Utah,West
120,Helen H Murphy,Corporate,84041,Layton,Utah,West
100,Monica Daly,Consumer,4401,Bangor,Maine,East
111,Claire Quinn,Consumer,8861,Perth Amboy,New Jersey,East
2020,Erika Jordan,Home Office,15239,Plum,Pennsylvania,East
2988,Johnny Cline,Home Office,67801,Dodge City,Kansas,Central
1069,Pam Bennett,Home Office,62901,Carbondale,Illinois,Central
2007,Lauren West,Corporate,87105,Albuquerque,New Mexico,West
1043,Ethel Coley,Small Business,92399,Yucaipa,California,West
505,Neil Arnold Kidd,Corporate,46041,Frankfort,Indiana,Central
505,Neil Arnold Kidd,Corporate,46041,Frankfort,Indiana,Central
1296,Harvey Wong Bates,Small Business,84074,Tooele,Utah,West
2399,Renee McDowell,Corporate,52241,Coralville,Iowa,Central
2399,Renee McDowell,Corporate,52241,Coralville,Iowa,Central
1750,Constance Britt,Home Office,73110,Midwest City,Oklahoma,Central
2002,Nelson House,Corporate,22801,Harrisonburg,Virginia,South
324,Lester Stuart,Corporate,55113,Roseville,Minnesota,Central
145,Rhonda Ivey,Small Business,15122,West Mifflin,Pennsylvania,East
145,Rhonda Ivey,Small Business,15122,West Mifflin,Pennsylvania,East
1554,Joan Floyd,Consumer,39503,Gulfport,Mississippi,South
2133,Harry Cooper,Home Office,64055,Independence,Missouri,Central
2133,Harry Cooper,Home Office,64055,Independence,Missouri,Central
1665,Elsie Pridgen,Consumer,92653,Laguna Hills,California,West
1105,Janet Bryant,Home Office,18040,Easton,Pennsylvania,East
2366,Emma M Li,Corporate,77340,Huntsville,Texas,Central
2366,Emma M Li,Corporate,77340,Huntsville,Texas,Central
263,Carlos Hess,Home Office,44106,Cleveland Heights,Ohio,East
2741,Megan York,Small Business,83605,Caldwell,Idaho,West
1043,Ethel Coley,Small Business,92399,Yucaipa,California,West
145,Rhonda Ivey,Home Office,15122,West Mifflin,Pennsylvania,East
551,Peggy Chan,Corporate,75090,Sherman,Texas,Central
1066,Stacey Bowers,Corporate,60409,Calumet City,Illinois,Central
629,Alan Griffith,Small Business,61604,Peoria,Illinois,Central
1476,Bill Terrell,Corporate,82716,Gillette,Wyoming,West
1819,LeRoy Khan,Consumer,48127,Dearborn Heights,Michigan,Central
2007,Lauren West,Corporate,87105,Albuquerque,New Mexico,West
2007,Lauren West,Corporate,87105,Albuquerque,New Mexico,West
2006,Cynthia Khan,Corporate,81301,Durango,Colorado,West
87,Norman Shields,Corporate,95687,Vacaville,California,West
63,Gene Diaz,Corporate,75088,Rowlett,Texas,Central
63,Gene Diaz,Corporate,75088,Rowlett,Texas,Central
2638,Alicia Wood Shah,Consumer,83704,Boise,Idaho,West
2638,Alicia Wood Shah,Consumer,83704,Boise,Idaho,West
1968,Paula Koch,Small Business,12047,Cohoes,New York,East
1968,Paula Koch,Small Business,12047,Cohoes,New York,East
1968,Paula Koch,Small Business,12047,Cohoes,New York,East
2877,Shannon Aldridge,Consumer,44070,North Olmsted,Ohio,East
600,Vickie Morse,Corporate,21136,Reisterstown,Maryland,East
3221,Sean Pugh,Corporate,33322,Sunrise,Florida,South
3222,Diane Lu,Corporate,32303,Tallahassee,Florida,South
915,Carol Sherrill,Home Office,77803,Bryan,Texas,Central
2228,Beverly Baker,Corporate,19087,Radnor,Pennsylvania,East
3222,Diane Lu,Corporate,32303,Tallahassee,Florida,South
3222,Diane Lu,Corporate,32303,Tallahassee,Florida,South
2087,Edna Schroeder,Corporate,47362,New Castle,Indiana,Central
1764,Michele Bradshaw,Consumer,34698,Dunedin,Florida,South
1764,Michele Bradshaw,Consumer,34698,Dunedin,Florida,South
464,Patrick Rhodes,Small Business,92683,Westminster,California,West
464,Patrick Rhodes,Small Business,92683,Westminster,California,West
465,Ricky Johnston,Small Business,90604,Whittier,California,West
3339,Lester Copeland,Consumer,32780,Titusville,Florida,South
3339,Lester Copeland,Consumer,32780,Titusville,Florida,South
2672,Kay Abbott,Home Office,37620,Bristol,Tennessee,South
1434,Herman Decker,Corporate,46901,Kokomo,Indiana,Central
1435,Jerry Creech,Corporate,47905,Lafayette,Indiana,Central
1435,Jerry Creech,Corporate,47905,Lafayette,Indiana,Central
2710,Marvin Reeves McMillan,Consumer,21221,Essex,Maryland,East
2708,Betsy Wilder,Consumer,60131,Franklin Park,Illinois,Central
2708,Betsy Wilder,Consumer,60131,Franklin Park,Illinois,Central
2125,Dianne Gibbons,Corporate,2324,Bridgewater,Massachusetts,East
3287,Mary Norman,Small Business,95746,Granite Bay,California,West
288,Patricia Cole Blair,Small Business,67212,Wichita,Kansas,Central
288,Patricia Cole Blair,Small Business,67212,Wichita,Kansas,Central
1320,Brian Dougherty,Home Office,77840,College Station,Texas,Central
486,Tracey Gross,Corporate,95020,Gilroy,California,West
2500,Kevin Smith,Small Business,60102,Lake In The Hills,Illinois,Central
1220,Kathy Reese,Small Business,3045,Goffstown,New Hampshire,East
1225,Beverly Leonard,Small Business,7052,West Orange,New Jersey,East
1226,Ken Cash,Small Business,2861,Pawtucket,Rhode Island,East
1227,Elsie Hwang,Small Business,5403,South Burlington,Vermont,East
1339,James Perez,Home Office,62234,Collinsville,Illinois,Central
2801,Jimmy Wang,Home Office,85224,Chandler,Arizona,West
3149,Harriet Moore,Corporate,83440,Rexburg,Idaho,West
600,Vickie Morse,Corporate,21136,Reisterstown,Maryland,East
3236,Heidi Best,Home Office,94513,Brentwood,California,West
3236,Heidi Best,Home Office,94513,Brentwood,California,West
1744,Leon Doyle,Consumer,75034,Frisco,Texas,Central
2081,Matthew Conway,Corporate,14853,Ithaca,New York,East
465,Ricky Johnston,Small Business,90604,Whittier,California,West
697,Adam G Sawyer,Corporate,46312,East Chicago,Indiana,Central
2213,Edna Welch,Home Office,77015,Cloverleaf,Texas,Central
2149,Rodney Proctor,Home Office,40356,Nicholasville,Kentucky,South
611,Cathy Weber,Home Office,97301,Salem,Oregon,West
2050,Barbara Whitfield,Corporate,24501,Lynchburg,Virginia,South
2050,Barbara Whitfield,Corporate,24501,Lynchburg,Virginia,South
2047,Wallace D McNeill,Corporate,69101,North Platte,Nebraska,Central
2684,Edna Michael,Small Business,33952,Port Charlotte,Florida,South
2684,Edna Michael,Small Business,33952,Port Charlotte,Florida,South
2684,Edna Michael,Small Business,33952,Port Charlotte,Florida,South
2429,Robyn Connor,Home Office,44107,Lakewood,Ohio,East
2429,Robyn Connor,Home Office,44107,Lakewood,Ohio,East
2443,Danny Richmond,Consumer,33142,Miami,Florida,South
2443,Danny Richmond,Consumer,33142,Miami,Florida,South
1101,Kimberly McCarthy,Small Business,93030,Oxnard,California,West
1466,Wesley Reid,Small Business,68601,Columbus,Nebraska,Central
3259,Donald Davies,Consumer,98270,Marysville,Washington,West
1109,Dennis Welch,Small Business,78041,Laredo,Texas,Central
1110,Kevin Roth,Small Business,77573,League City,Texas,Central
241,Amy Ellis Holder,Small Business,81503,Grand Junction,Colorado,West
2653,Leo Kane,Consumer,67037,Derby,Kansas,Central
2653,Leo Kane,Consumer,67037,Derby,Kansas,Central
3006,Thomas Spence,Corporate,83402,Idaho Falls,Idaho,West
3006,Thomas Spence,Corporate,83402,Idaho Falls,Idaho,West
3067,Carole Miller,Consumer,44515,Austintown,Ohio,East
3067,Carole Miller,Consumer,44515,Austintown,Ohio,East
1837,Herbert Williamson,Home Office,91776,San Gabriel,California,West
1837,Herbert Williamson,Home Office,91776,San Gabriel,California,West
322,Regina Kelley,Home Office,21133,Randallstown,Maryland,East
81,Dale Hahn,Small Business,97035,Lake Oswego,Oregon,West
81,Dale Hahn,Small Business,97035,Lake Oswego,Oregon,West
519,Beverly Keith,Home Office,11226,Brooklyn,New York,East
519,Beverly Keith,Home Office,11226,Brooklyn,New York,East
