Row ID,Order ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Day-of-the-month,Week,Month,Quarter,Year,Process Time Difference
24716,90307,High,0.06,110.98,13.99,1511,Joseph Dawson,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",0.69,Central,Indiana,Muncie,47302,8/11/2013,8/13/2013,959.4933,13,1390.57,11,33,8,3,2013,2 days 0 hrs 0 mins 
24717,90307,High,0.03,105.98,13.99,1511,Joseph Dawson,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.65,Central,Indiana,Muncie,47302,8/11/2013,8/12/2013,1902.2679,25,2756.91,11,33,8,3,2013,1 days 0 hrs 0 mins 
24718,90307,High,0.08,6.68,6.93,1511,Joseph Dawson,Regular Air,Corporate,Office Supplies,Paper,Small Box,HP Office Paper (20Lb. and 87 Bright),0.37,Central,Indiana,Muncie,47302,8/11/2013,8/12/2013,-50.91392,19,123.83,11,33,8,3,2013,1 days 0 hrs 0 mins 
24719,86028,Critical,0.09,46.89,5.1,454,Gayle Waller,Regular Air,Home Office,Office Supplies,Appliances,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,0.46,West,California,Manhattan Beach,90266,6/12/2013,6/14/2013,446.4645,14,647.05,12,24,6,2,2013,2 days 0 hrs 0 mins 
24720,86028,Critical,0.05,6.64,4.95,454,Gayle Waller,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,0.37,West,California,Manhattan Beach,90266,6/12/2013,6/13/2013,-30.432,19,131.32,12,24,6,2,2013,1 days 0 hrs 0 mins 
24721,90142,Critical,0.08,5.89,5.57,1090,Seth Davies,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,Eldon Wave Desk Accessories,0.41,Central,Illinois,Saint Charles,60174,11/13/2013,11/15/2013,8.06432,7,45.84,13,46,11,4,2013,2 days 0 hrs 0 mins 
24722,90540,High,0.04,46.89,5.1,1416,Betsy Gibson,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,0.46,Central,Indiana,Indianapolis,46203,12/25/2010,12/27/2010,87.12,4,182.61,25,52,12,4,2010,2 days 0 hrs 0 mins 
24723,88546,Medium,0.04,17.24,3.26,3151,Glenda Hunter,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Fiskars 8"" Scissors, 2/Pack",0.56,West,California,Twentynine Palms,92277,8/28/2010,8/31/2010,47.73,7,119.6,28,35,8,3,2010,3 days 0 hrs 0 mins 
24724,88553,Medium,0.07,218.75,69.64,3151,Glenda Hunter,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,West,California,Twentynine Palms,92277,8/28/2013,8/30/2013,-293.11544,10,1705.65,28,35,8,3,2013,2 days 0 hrs 0 mins 
24725,88553,Medium,0.08,209.37,69,3151,Glenda Hunter,Regular Air,Home Office,Furniture,Tables,Large Box,Hon 2111 Invitation™ Series Corner Table,0.79,West,California,Twentynine Palms,92277,8/28/2013,8/30/2013,-687.46512,25,4111.71,28,35,8,3,2013,2 days 0 hrs 0 mins 
24726,88550,Critical,0.08,9.11,2.15,3151,Glenda Hunter,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,West,California,Twentynine Palms,92277,1/11/2013,1/12/2013,31.3329,5,45.41,11,2,1,1,2013,1 days 0 hrs 0 mins 
24727,86174,Medium,0.07,4.98,7.44,970,Lynn Payne,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1922,0.36,South,Virginia,Rose Hill,24281,3/9/2011,3/9/2011,64.188,10,48.73,9,11,3,1,2011,0 days 0 hrs 0 mins 
24728,86174,Medium,0.07,10.23,4.68,970,Lynn Payne,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Box Cutter Scissors,0.59,South,Virginia,Rose Hill,24281,3/9/2011,3/10/2011,128.172,6,60.07,9,11,3,1,2011,1 days 0 hrs 0 mins 
24729,86174,Medium,0.08,20.99,0.99,970,Lynn Payne,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,South,Virginia,Rose Hill,24281,3/9/2011,3/11/2011,189.198,12,210.76,9,11,3,1,2011,2 days 0 hrs 0 mins 
24730,86031,High,0.08,178.47,19.99,454,Gayle Waller,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,West,California,Manhattan Beach,90266,8/15/2013,8/16/2013,1825.2501,15,2645.29,15,33,8,3,2013,1 days 0 hrs 0 mins 
24731,88692,Low,0.09,20.99,2.5,2044,Jay Simon,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,South,Arkansas,Rogers,72756,6/24/2010,7/1/2010,-136.122,6,100.11,24,26,6,2,2010,7 days 0 hrs 0 mins 
24732,89518,High,0.03,95.99,4.9,1268,Stuart Bruce,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,South,Florida,Boynton Beach,33437,8/8/2013,8/8/2013,484.4286,8,633.15,8,32,8,3,2013,0 days 0 hrs 0 mins 
24733,86738,Medium,0.09,599.99,24.49,1459,Steve Raynor,Regular Air,Corporate,Technology,Copiers and Fax,Large Box,Hewlett Packard LaserJet 3310 Copier,0.37,South,South Carolina,Taylors,29687,2/27/2011,3/1/2011,3.876,8,4542.65,27,10,2,1,2011,2 days 0 hrs 0 mins 
24734,86746,Medium,0.04,5.88,3.04,1459,Steve Raynor,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",0.36,South,South Carolina,Taylors,29687,2/27/2013,3/1/2013,-83.622,1,7.53,27,9,2,1,2013,2 days 0 hrs 0 mins 
24735,86738,Medium,0.06,125.99,7.69,1459,Steve Raynor,Express Air,Corporate,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,South,South Carolina,Taylors,29687,2/27/2011,2/28/2011,6.93,2,204.16,27,10,2,1,2011,1 days 0 hrs 0 mins 
24736,87116,Medium,0.04,4.91,0.5,1069,Pam Bennett,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 478,0.36,Central,Illinois,Carbondale,62901,11/14/2013,11/14/2013,38.64,11,56,14,46,11,4,2013,0 days 0 hrs 0 mins 
24737,87110,Medium,0.02,15.94,5.45,1069,Pam Bennett,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,0.55,Central,Illinois,Carbondale,62901,11/14/2010,11/15/2010,139.612,41,664.34,14,47,11,4,2010,1 days 0 hrs 0 mins 
24738,90983,High,0.09,4.95,5.32,1105,Janet Bryant,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® 300 Class™ Desk Accessories, Black",0.41,East,Pennsylvania,Easton,18040,10/29/2013,10/30/2013,-53.06,13,61.44,29,44,10,4,2013,1 days 0 hrs 0 mins 
24739,91068,Medium,0.02,165.2,19.99,486,Tracey Gross,Express Air,Corporate,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,0.59,West,California,Gilroy,95020,10/11/2013,10/13/2013,1952.15,24,4009.89,11,41,10,4,2013,2 days 0 hrs 0 mins 
24740,87014,Medium,0.01,2.78,1.34,1304,Sherri McIntosh,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Drawing Pencil Set,0.45,West,Utah,West Jordan,84084,8/31/2013,9/2/2013,-1.31016,3,9.01,31,35,8,3,2013,2 days 0 hrs 0 mins 
24741,91303,High,0.06,17.48,1.99,3351,Nathan Wyatt,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,West,Washington,Pasco,99301,8/13/2013,8/14/2013,42.158,6,107.47,13,33,8,3,2013,1 days 0 hrs 0 mins 
24742,89550,Medium,0.05,5.98,4.38,889,Elsie G Ferguson,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",0.75,Central,Texas,Beaumont,77705,1/26/2013,1/28/2013,-132.1096,8,48.89,26,4,1,1,2013,2 days 0 hrs 0 mins 
24743,89550,Medium,0.04,6.48,9.68,889,Elsie G Ferguson,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,Central,Texas,Beaumont,77705,1/26/2013,1/28/2013,-85.622,3,22.02,26,4,1,1,2013,2 days 0 hrs 0 mins 
24744,90790,High,0.09,7.77,9.23,1722,Ashley C Bridges,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,0.58,South,Arkansas,Little Rock,72209,8/26/2011,8/27/2011,-12.838,19,139.86,26,35,8,3,2011,1 days 0 hrs 0 mins 
24745,90790,High,0.07,15.14,4.53,1722,Ashley C Bridges,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Eldon® Gobal File Keepers,0.81,South,Arkansas,Little Rock,72209,8/26/2011,8/27/2011,-72.436,13,185.08,26,35,8,3,2011,1 days 0 hrs 0 mins 
24746,87900,Not Specified,0.1,22.01,5.53,2820,Laurence Simon,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,0.59,Central,Missouri,Oakville,63129,7/14/2010,7/15/2010,31.59,14,281.75,14,29,7,3,2010,1 days 0 hrs 0 mins 
24747,87904,Not Specified,0.04,236.97,59.24,2820,Laurence Simon,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Chromcraft Rectangular Conference Tables,0.61,Central,Missouri,Oakville,63129,7/14/2013,7/14/2013,264.55808,4,780.17,14,29,7,3,2013,0 days 0 hrs 0 mins 
24748,85834,Critical,0.09,20.99,4.81,2066,Claudia Webb,Express Air,Home Office,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,South,North Carolina,Indian Trail,28079,3/31/2010,4/1/2010,272.694,2,38.98,31,14,3,1,2010,1 days 0 hrs 0 mins 
24749,87615,Low,0.05,125.99,3,1623,Patrick Adcock,Express Air,Small Business,Technology,Telephones and Communication,Small Box,270c,0.59,Central,Indiana,Schererville,46375,6/29/2013,7/1/2013,834.0732,12,1250.19,29,26,6,2,2013,2 days 0 hrs 0 mins 
24750,87615,Low,0,195.99,8.99,1623,Patrick Adcock,Express Air,Small Business,Technology,Telephones and Communication,Small Box,T28 WORLD,0.6,Central,Indiana,Schererville,46375,6/29/2013,6/29/2013,756.8424,9,1504.1,29,26,6,2,2013,0 days 0 hrs 0 mins 
24751,91469,Low,0.03,12.64,4.98,1174,Calvin Hutchinson,Express Air,Home Office,Furniture,Office Furnishings,Small Pack,Nu-Dell Executive Frame,0.48,East,Maine,Waterville,4901,3/3/2012,3/12/2012,-13.59,1,22.74,3,9,3,1,2012,9 days 0 hrs 0 mins 
24752,88389,High,0.02,6.48,7.86,1016,Francis Sherrill,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 213,0.37,South,North Carolina,Asheville,28806,6/12/2010,6/13/2010,111.222,1,11.41,12,24,6,2,2010,1 days 0 hrs 0 mins 
24753,88401,High,0.03,17.07,8.13,1017,Wallace Bridges,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",0.38,South,North Carolina,Burlington,27217,6/12/2013,6/14/2013,-63.896,8,139.39,12,24,6,2,2013,2 days 0 hrs 0 mins 
24754,91249,High,0.05,22.84,16.87,1339,James Perez,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1982,0.39,Central,Illinois,Collinsville,62234,9/12/2012,9/14/2012,-39.92,2,54.44,12,37,9,3,2012,2 days 0 hrs 0 mins 
24755,90336,Medium,0.03,499.99,24.49,1997,Harriet Bowman,Express Air,Consumer,Technology,Copiers and Fax,Large Box,Sharp AL-1530CS Digital Copier,0.36,South,South Carolina,Hilton Head Island,29915,4/11/2013,4/12/2013,212.976,1,520.09,11,15,4,2,2013,1 days 0 hrs 0 mins 
24756,88029,High,0.09,199.99,24.49,2212,Stacy Chang,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,0.46,East,Maryland,Catonsville,21228,4/19/2010,4/21/2010,631.33,5,990.25,19,17,4,2,2010,2 days 0 hrs 0 mins 
24757,88036,High,0.02,17.67,8.99,2209,Sharon Thomas,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,South,Georgia,College Park,30337,4/19/2013,4/19/2013,-27.048,10,187.54,19,16,4,2,2013,0 days 0 hrs 0 mins 
24758,87477,Not Specified,0.01,7.77,9.23,3376,Julie Willis,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,0.58,East,Maryland,Owings Mills,21117,5/23/2012,5/25/2012,-95.64,6,52.38,23,21,5,2,2012,2 days 0 hrs 0 mins 
24759,87477,Not Specified,0.09,195.99,8.99,3376,Julie Willis,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,A1228,0.58,East,Maryland,Owings Mills,21117,5/23/2012,5/24/2012,1197.855,15,2319.45,23,21,5,2,2012,1 days 0 hrs 0 mins 
24760,88510,High,0.07,2.88,0.7,689,Tommy Honeycutt,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,Central,Missouri,Saint Peters,63376,10/29/2012,10/31/2012,11.3252,16,45.76,29,44,10,4,2012,2 days 0 hrs 0 mins 
24761,88636,High,0.01,6.48,9.54,1020,Julie Porter,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1905,0.37,Central,Kansas,Pittsburg,66762,11/5/2011,11/7/2011,29.454,24,171.38,5,45,11,4,2011,2 days 0 hrs 0 mins 
24762,91198,Critical,0.06,122.99,70.2,868,Sharon Ellis,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,Central,Minnesota,Shoreview,55126,9/6/2013,9/9/2013,-1965.7272,23,2696.59,6,36,9,3,2013,3 days 0 hrs 0 mins 
24763,91195,Critical,0.06,6.48,8.88,868,Sharon Ellis,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 224,0.37,Central,Minnesota,Shoreview,55126,9/6/2010,9/7/2010,-237.47,20,125.77,6,37,9,3,2010,1 days 0 hrs 0 mins 
24764,91195,Critical,0.09,349.45,60,868,Sharon Ellis,Delivery Truck,Corporate,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",0.56,Central,Minnesota,Shoreview,55126,9/6/2010,9/7/2010,-2946.051,12,3918.98,6,37,9,3,2010,1 days 0 hrs 0 mins 
24765,90684,Critical,0,140.98,36.09,1665,Elsie Pridgen,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",0.77,West,California,Laguna Hills,92653,12/16/2013,12/17/2013,-58.45056,8,1214.76,16,51,12,4,2013,1 days 0 hrs 0 mins 
24766,90873,Not Specified,0.07,115.99,2.5,2865,Roberta Mitchell,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6162m,0.57,Central,Texas,Paris,75460,11/27/2011,11/28/2011,1871.1792,30,2860.73,27,49,11,4,2011,1 days 0 hrs 0 mins 
24767,90873,Not Specified,0.09,35.99,5.99,2865,Roberta Mitchell,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,Central,Texas,Paris,75460,11/27/2011,11/27/2011,602.3148,30,872.92,27,49,11,4,2011,0 days 0 hrs 0 mins 
24768,90873,Not Specified,0.01,65.99,19.99,2866,Kent Medlin,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,iDENi80s,0.59,Central,Texas,Pasadena,77506,11/27/2011,11/28/2011,104.0094,40,2280.11,27,49,11,4,2011,1 days 0 hrs 0 mins 
24769,86626,Not Specified,0.07,40.97,14.45,238,Tamara Fischer,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Dana Halogen Swing-Arm Architect Lamp,0.57,Central,Kansas,Shawnee,66203,5/5/2013,5/7/2013,154.74,10,400.78,5,19,5,2,2013,2 days 0 hrs 0 mins 
24770,87187,Critical,0.1,442.14,14.7,2973,Sally Liu,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,Central,Wisconsin,New Berlin,53151,11/20/2010,11/21/2010,137.68794,6,2411.43,20,47,11,4,2010,1 days 0 hrs 0 mins 
24771,87192,Critical,0.01,60.22,3.5,2974,Tom Cox,Regular Air,Home Office,Office Supplies,Appliances,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",0.57,Central,Wisconsin,Oak Creek,53154,11/20/2013,11/22/2013,1686.5877,41,2444.33,20,47,11,4,2013,2 days 0 hrs 0 mins 
24772,88605,Not Specified,0.1,15.74,1.39,1213,Jeremy Pratt,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",0.4,Central,Indiana,Granger,46530,1/18/2013,1/21/2013,128.34,13,186,18,3,1,1,2013,3 days 0 hrs 0 mins 
24773,90961,Low,0.02,100.98,35.84,783,Carlos Byrd,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,East,Connecticut,Bristol,6010,1/6/2010,1/6/2010,-134.912,6,614.99,6,2,1,1,2010,0 days 0 hrs 0 mins 
24774,91194,Not Specified,0.04,29.18,8.55,868,Sharon Ellis,Express Air,Corporate,Furniture,Office Furnishings,Small Box,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",0.42,Central,Minnesota,Shoreview,55126,2/25/2010,2/27/2010,201.7353,10,292.37,25,9,2,1,2010,2 days 0 hrs 0 mins 
24775,91194,Not Specified,0,80.98,35,868,Sharon Ellis,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",0.83,Central,Minnesota,Shoreview,55126,2/25/2010,2/27/2010,-684.78,8,682.79,25,9,2,1,2010,2 days 0 hrs 0 mins 
24776,88679,Low,0.02,4.57,5.42,666,Emily Sims,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,0.37,South,Tennessee,Nashville,37211,4/22/2010,4/26/2010,-352.814,11,54.04,22,17,4,2,2010,4 days 0 hrs 0 mins 
24777,85955,Medium,0.01,130.98,30,2279,Lucille McGee,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,East,Pennsylvania,Greensburg,15601,3/18/2012,3/19/2012,-113.77,4,568.18,18,12,3,1,2012,1 days 0 hrs 0 mins 
24778,88207,Medium,0.1,5.98,7.5,106,Harry Faulkner,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1920,0.4,East,Massachusetts,Sharon,2067,3/9/2011,3/10/2011,-124.72,7,41.06,9,11,3,1,2011,1 days 0 hrs 0 mins 
24779,88207,Medium,0.07,5.68,1.21,113,Kathryn Norton,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",0.4,East,Rhode Island,Woonsocket,2895,3/9/2011,3/10/2011,22.5078,6,32.62,9,11,3,1,2011,1 days 0 hrs 0 mins 
24780,86893,Medium,0.08,130.98,54.74,2490,Pauline Finch,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,West,California,Costa Mesa,92627,7/22/2012,7/24/2012,-581.59,8,1058.65,22,30,7,3,2012,2 days 0 hrs 0 mins 
24781,88596,Critical,0.03,7.64,1.39,3355,Glenda Simon,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,West,California,Camarillo,93010,4/9/2013,4/10/2013,65.2878,12,94.62,9,15,4,2,2013,1 days 0 hrs 0 mins 
24782,90194,High,0.01,90.24,0.99,6,Dwight Hwang,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,0.56,West,California,San Jose,95123,5/26/2011,5/26/2011,1045.4673,16,1515.17,26,22,5,2,2011,0 days 0 hrs 0 mins 
24783,91175,Medium,0.05,204.1,13.99,540,Ruth Lamm,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Soundgear Copyboard Conference Phone, Optional Battery",0.37,Central,Illinois,Vernon Hills,60061,11/23/2010,11/25/2010,5924.1123,41,8585.67,23,48,11,4,2010,2 days 0 hrs 0 mins 
24784,87936,High,0.02,178.47,19.99,3206,Dana Rankin,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,West,Idaho,Twin Falls,83301,7/29/2011,7/30/2011,1177.0296,9,1705.84,29,31,7,3,2011,1 days 0 hrs 0 mins 
24785,90930,Medium,0.05,2.94,0.7,2626,Lillian Fischer,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 338,0.58,West,California,Menlo Park,94025,3/4/2013,3/5/2013,1.82,4,11.82,4,10,3,1,2013,1 days 0 hrs 0 mins 
24786,90531,Not Specified,0.03,5.98,3.85,1633,Gerald Raynor,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",0.68,South,Mississippi,Horn Lake,38637,8/10/2010,8/12/2010,-76.1068,6,38.54,10,33,8,3,2010,2 days 0 hrs 0 mins 
24787,89892,Not Specified,0.04,3.85,0.7,1654,Bob Jiang,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,0.44,West,California,Torrance,90503,12/15/2013,12/17/2013,24.5709,9,35.61,15,51,12,4,2013,2 days 0 hrs 0 mins 
24788,91463,Medium,0.03,55.48,14.3,2055,Tom Hahn,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 194,0.37,West,Montana,Butte,59750,4/20/2012,4/21/2012,268.0236,7,388.44,20,16,4,2,2012,1 days 0 hrs 0 mins 
24789,87770,Not Specified,0.04,150.98,13.99,1146,Jay Shaffer Desai,Regular Air,Consumer,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,0.38,Central,Texas,Weatherford,76086,3/28/2013,3/28/2013,408.0384,4,591.36,28,13,3,1,2013,0 days 0 hrs 0 mins 
24790,86637,Medium,0.01,4.98,4.62,2678,Claudia Snyder,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,West,Washington,Auburn,98002,9/18/2013,9/20/2013,-52.072,8,44.12,18,38,9,3,2013,2 days 0 hrs 0 mins 
24791,90405,High,0.08,5.74,5.01,2151,Melinda Rogers,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,0.39,Central,Iowa,Dubuque,52001,8/9/2010,8/11/2010,-6.93082,1,7.21,9,33,8,3,2010,2 days 0 hrs 0 mins 
24792,91001,Not Specified,0.1,5.98,5.46,2481,Kelly Sawyer,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1983,0.36,South,Louisiana,Lafayette,70506,10/29/2011,10/30/2011,80.838,20,113.3,29,44,10,4,2011,1 days 0 hrs 0 mins 
24793,90414,Not Specified,0.01,6.68,4.91,1950,Leslie Shannon,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1986,0.37,West,Montana,Butte,59750,7/6/2010,7/8/2010,-15.48,7,51.03,6,28,7,3,2010,2 days 0 hrs 0 mins 
24794,90292,Low,0.09,19.23,6.15,369,Troy Moon,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",0.44,West,California,Oakland,94601,10/11/2010,10/13/2010,211.232,21,394.1,11,42,10,4,2010,2 days 0 hrs 0 mins 
24795,90734,High,0.08,8.74,8.29,1500,Miriam Francis,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,South,Florida,Coral Springs,33065,10/31/2013,10/31/2013,5.052,26,219.73,31,44,10,4,2013,0 days 0 hrs 0 mins 
24796,90478,Low,0.09,20.99,0.99,1702,Sandra Berry,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,South,Mississippi,Meridian,39301,11/16/2013,11/16/2013,-344.694,18,306.86,16,46,11,4,2013,0 days 0 hrs 0 mins 
24797,86146,High,0.09,60.98,30,1405,Crystal Floyd,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,0.7,Central,Michigan,Battle Creek,49017,10/9/2011,10/11/2011,-636.012,14,813.32,9,42,10,4,2011,2 days 0 hrs 0 mins 
